raw_name,taxon_name,level_1,indicator
Saxifraga tridactylitis-type,saxifraga_tridactylitis_type,Saxifraga granulata-type,FALSE
Saxifraga undiff.,saxifraga_undiff,Saxifraga,FALSE
Saxifragaceae,saxifragaceae,Saxifragaceae,FALSE
Saxifragaceae undiff.,saxifragaceae_undiff,Saxifragaceae,FALSE
Scabiosa,scabiosa,Scabiosa,FALSE
Scabiosa-type,scabiosa_type,Scabiosa,FALSE
Scabiosa columbaria,scabiosa_columbaria,Scabiosa columbaria-type,FALSE
Scabiosa columbaria-type,scabiosa_columbaria_type,Scabiosa columbaria-type,FALSE
Scandix pecten-veneris,scandix_pecten_minus_veneris,Scandix pecten-veneris,FALSE
Scandix pecten-veneris-type,scandix_pecten_minus_veneris_type,Scandix pecten-veneris/Caucalis platycarpos,FALSE
Schlagintweitia intybacea,schlagintweitia_intybacea,Crepis-type,FALSE
Sciadopitys,sciadopitys,Sciadopitys,FALSE
Scilla,scilla,Ornithogalum-type,FALSE
Scilla-type,scilla_type,Ornithogalum-type,FALSE
Scleranthus,scleranthus,Scleranthus,FALSE
Scleranthus-type,scleranthus_type,Scleranthus,FALSE
Scleranthus annuus,scleranthus_annuus,Scleranthus annuus,FALSE
Scleranthus annuus-type,scleranthus_annuus_type,Scleranthus annuus,FALSE
Scleranthus perennis,scleranthus_perennis,Scleranthus perennis,FALSE
Scorzonera-type,scorzonera_type,Compositae subfam. Cichorioideae,FALSE
Scorzonera humilis-type,scorzonera_humilis_type,Scorzonera humilis-type,FALSE
Scorzoneroides helvetica,scorzoneroides_helvetica,Crepis-type,FALSE
Scrophularia,scrophularia,Scrophularia-type,FALSE
Scrophularia-type,scrophularia_type,Scrophularia-type,FALSE
Scrophularia nodosa-type,scrophularia_nodosa_type,Scrophularia-type,FALSE
Scrophularia/Verbascum,scrophularia_verbascum,Scrophularia-type,FALSE
Scrophulariaceae,scrophulariaceae,Scrophulariaceae (colporate-reticulate),FALSE
Scrophulariaceae pro parte,scrophulariaceae_pro_parte,Scrophulariaceae (colporate-reticulate),FALSE
Scrophulariaceae undiff.,scrophulariaceae_undiff,Scrophulariaceae (colporate-reticulate),FALSE
Scutellaria,scutellaria,Scutellaria-type,FALSE
Scutellaria-type,scutellaria_type,Scutellaria-type,FALSE
Secale,secale,Secale cereale,TRUE
Secale-type,secale_type,Secale cereale,TRUE
Secale (primitive),secale_primitive,Secale cereale,TRUE
Secale cereale,secale_cereale,Secale cereale,TRUE
Sedum,sedum,Sedum-type,FALSE
Sedum-type,sedum_type,Sedum-type,FALSE
Sedum acre,sedum_acre,Sedum-type,FALSE
Sedum anglicum,sedum_anglicum,Sedum-type,FALSE
Sedum/Rhodiola cf. R. rosea,sedum_rhodiola_cf_r_rosea,Sedum-type,FALSE
Selinum carvifolia,selinum_carvifolia,Peucedanum-type,FALSE
Selinum carvifolia-type,selinum_carvifolia_type,Peucedanum-type,FALSE
Sempervivum,sempervivum,Sempervivum,FALSE
Senecio,senecio,Senecio-type,FALSE
Senecio-type,senecio_type,Senecio-type,FALSE
Senecio/Aster,senecio_aster,Senecio-type,FALSE
Sequoia,sequoia,Sequoia,FALSE
Serratula,serratula,Saussurea-type,FALSE
Serratula-type,serratula_type,Saussurea-type,FALSE
Seseli,seseli,Seseli-type,FALSE
Seseli-type,seseli_type,Seseli-type,FALSE
Seseli libanotis-type,seseli_libanotis_type,Seseli-type,FALSE
Sibbaldia,sibbaldia,Sibbaldia procumbens,FALSE
Sideritis,sideritis,Sideritis,FALSE
Silaum silaus,silaum_silaus,Silaum silaus,FALSE
Silaum silaus-type,silaum_silaus_type,Silaum silaus,FALSE
Silene,silene,Silene-type,FALSE
Silene-type,silene_type,Silene-type,FALSE
Silene-type undiff.,silene_type_undiff,Silene-type,FALSE
Silene acaulis,silene_acaulis,Silene vulgaris-type,FALSE
Silene acaulis-type,silene_acaulis_type,Silene vulgaris-type,FALSE
Silene cf. S. acaulis,silene_cf_s_acaulis,Silene-type,FALSE
Silene ciliata-type,silene_ciliata_type,Silene-type,FALSE
Silene dioica,silene_dioica,Silene dioica-type,FALSE
Silene dioica-type,silene_dioica_type,Silene dioica-type,FALSE
Silene flos-cuculi,silene_flos_minus_cuculi,Lychnis flos-cuculi,FALSE
Silene foetida-type,silene_foetida_type,Silene vulgaris-type,FALSE
Silene nutans,silene_nutans,Silene vulgaris-type,FALSE
Silene rupestris,silene_rupestris,Silene-type,FALSE
Silene undiff.,silene_undiff,Silene-type,FALSE
Silene uniflora subsp. uniflora-type,silene_uniflora_subsp_uniflora_type,Silene vulgaris-type,FALSE
Silene viscaria,silene_viscaria,Lychnis viscaria-type,FALSE
Silene viscaria-type,silene_viscaria_type,Lychnis viscaria-type,FALSE
Silene vulgaris,silene_vulgaris,Silene vulgaris-type,FALSE
Silene vulgaris-type,silene_vulgaris_type,Silene vulgaris-type,FALSE
Sileneae,sileneae,Silene-type,FALSE
Silenoideae-type,silenoideae_type,Silene-type,FALSE
Simethis planifolia,simethis_planifolia,Simethis,FALSE
Sinapis,sinapis,Sinapis-type,FALSE
Sinapis-type,sinapis_type,Sinapis-type,FALSE
Sison amomum,sison_amomum,Sison amomum,FALSE
Sium,sium,Sium-type,FALSE
Sium-type,sium_type,Sium-type,FALSE
Sium latifolium-type,sium_latifolium_type,Sium-type,FALSE
Smilax,smilax,Smilax,FALSE
Smyrnium,smyrnium,Smyrnium-type,FALSE
Smyrnium-type,smyrnium_type,Smyrnium-type,FALSE
Solanaceae,solanaceae,Solanaceae,FALSE
Solanum,solanum,Solanum,FALSE
Solanum dulcamara,solanum_dulcamara,Solanum dulcamara,FALSE
Solanum nigrum,solanum_nigrum,Solanum nigrum-type,FALSE
Solanum nigrum-type,solanum_nigrum_type,Solanum nigrum-type,FALSE
Soldanella,soldanella,Soldanella,FALSE
Soldanella pusilla,soldanella_pusilla,Soldanella,FALSE
Solidago,solidago,Aster-type,FALSE
Solidago-type,solidago_type,Senecio-type,FALSE
Solidago-type/Saussurea-type,solidago_type_saussurea_type,Solidago-type/Saussurea-type,FALSE
Solidago virgaurea,solidago_virgaurea,Aster-type,FALSE
Solidago virgaurea-type,solidago_virgaurea_type,Aster-type,FALSE
Solidago/Saussurea,solidago_saussurea,Saussurea-type,FALSE
Sonchus,sonchus,Sonchus-type,FALSE
Sorbus,sorbus,Sorbus-type,FALSE
Sorbus-type,sorbus_type,Sorbus-type,FALSE
Sorbus aria-type,sorbus_aria_type,Sorbus-type,FALSE
Sorbus aucuparia,sorbus_aucuparia,Sorbus-type,FALSE
Sorbus aucuparia-type,sorbus_aucuparia_type,Sorbus-type,FALSE
Sorbus group,sorbus_group,Rosaceae (non-operculate),FALSE
Spartium,spartium,Spartium junceum,FALSE
Spergula,spergula,Spergularia-type,FALSE
Spergula-type,spergula_type,Spergularia-type,FALSE
Spergula arvensis,spergula_arvensis,Spergula arvensis-type,FALSE
Spergula arvensis-type,spergula_arvensis_type,Spergularia-type,FALSE
Spergula/Spergularia,spergula_spergularia,Spergularia-type,FALSE
Spergularia,spergularia,Spergularia-type,FALSE
Spergularia-type,spergularia_type,Spergularia-type,FALSE
Spermatophyta undiff. (cf. upland herbs),spermatophyta_undiff_cf_upland_herbs,Spermatophyta undiff. (upland herbs),FALSE
Spermatophyta undiff. (deciduous trees),spermatophyta_undiff_deciduous_trees,Spermatophyta undiff. (trees/shrubs),FALSE
Spermatophyta undiff. (halophytes),spermatophyta_undiff_halophytes,Spermatophyta undiff. (halophytes),FALSE
Spermatophyta undiff. (shrubs),spermatophyta_undiff_shrubs,Spermatophyta undiff. (trees/shrubs),FALSE
Spermatophyta undiff. (trees),spermatophyta_undiff_trees,Spermatophyta undiff. (trees/shrubs),FALSE
Spermatophyta undiff. (trees/shrubs),spermatophyta_undiff_trees_shrubs,Spermatophyta undiff. (trees/shrubs),FALSE
Spermatophyta undiff. (upland herbs),spermatophyta_undiff_upland_herbs,Spermatophyta undiff. (upland herbs),FALSE
Spiraea,spiraea,Aruncus/Spiraea,FALSE
Spiraea-type,spiraea_type,Aruncus/Spiraea,FALSE
Stachys,stachys,Galeopsis-type,FALSE
Stachys-type,stachys_type,Galeopsis-type,FALSE
Stachys sylvatica,stachys_sylvatica,Galeopsis-type,FALSE
Stachys sylvatica-type,stachys_sylvatica_type,Galeopsis-type,FALSE
Staphylea,staphylea,Staphylea pinnata,FALSE
Staphylea pinnata,staphylea_pinnata,Staphylea pinnata,FALSE
Stellaria,stellaria,Cerastium-type,FALSE
Stellaria-type,stellaria_type,Cerastium-type,FALSE
Stellaria cf. S. media,stellaria_cf_s_media,Cerastium-type,FALSE
Stellaria cf. S. palustris,stellaria_cf_s_palustris,Cerastium-type,FALSE
Stellaria graminea,stellaria_graminea,Cerastium-type,FALSE
Stellaria holostea,stellaria_holostea,Stellaria holostea,FALSE
Stellaria holostea-type,stellaria_holostea_type,Stellaria holostea,FALSE
Stellaria nemorum,stellaria_nemorum,Cerastium-type,FALSE
Stellaria undiff.,stellaria_undiff,Cerastium-type,FALSE
Streptopus amplexifolius,streptopus_amplexifolius,Convallaria-type,FALSE
Suaeda,suaeda,Chenopodiaceae/Amaranthaceae,FALSE
Suaeda-type,suaeda_type,Chenopodiaceae/Amaranthaceae,FALSE
Suaeda maritima,suaeda_maritima,Chenopodiaceae/Amaranthaceae,FALSE
Succisa,succisa,Succisa-type,FALSE
Succisa-type,succisa_type,Succisa-type,FALSE
Succisa pratensis,succisa_pratensis,Succisa-type,FALSE
Succisa pratensis-type,succisa_pratensis_type,Succisa-type,FALSE
Swertia,swertia,Swertia perennis,FALSE
Swertia perennis,swertia_perennis,Swertia perennis,FALSE
Symphytum,symphytum,Symphytum,FALSE
Symphytum-type,symphytum_type,Symphytum,FALSE
Symplocos,symplocos,Symplocos,FALSE
Syringa,syringa,Syringa,FALSE
Syringa-type,syringa_type,Ligustrum-type,FALSE
Syringa vulgaris,syringa_vulgaris,Syringa,FALSE
Tamarix,tamarix,Tamarix,FALSE
Tanacetum-type,tanacetum_type,Matricaria-type,FALSE
Taraxacum,taraxacum,Crepis-type,FALSE
Taraxacum-type,taraxacum_type,Crepis-type,FALSE
Taraxacum officinale,taraxacum_officinale,Crepis-type,FALSE
Taraxacum officinale group,taraxacum_officinale_group,Crepis-type,FALSE
Taxus,taxus,Taxus baccata,FALSE
Taxus baccata,taxus_baccata,Taxus baccata,FALSE
Teucrium,teucrium,Teucrium,FALSE
Teucrium-type,teucrium_type,Teucrium,FALSE
Teucrium chamaedrys,teucrium_chamaedrys,Teucrium chamaedrys-type,FALSE
Teucrium chamaedrys-type,teucrium_chamaedrys_type,Teucrium chamaedrys-type,FALSE
Thalictrum,thalictrum,Thalictrum,FALSE
Thalictrum-type,thalictrum_type,Thalictrum,FALSE
Thalictrum aquilegiifolium,thalictrum_aquilegiifolium,Thalictrum aquilegiifolium,FALSE
Thalictrum lucidum,thalictrum_lucidum,Thalictrum flavum-type,FALSE
Thalictrum minus,thalictrum_minus,Thalictrum alpinum-type,FALSE
Thalictrum undiff.,thalictrum_undiff,Thalictrum,FALSE
Theligonum,theligonum,Theligonum cynocrambe,FALSE
Theligonum cynocrambe,theligonum_cynocrambe,Theligonum cynocrambe,FALSE
Thesium,thesium,Thesium,FALSE
Thymelaea,thymelaea,Thymelaea,FALSE
Thymelaeaceae,thymelaeaceae,Thymelaeaceae,FALSE
Thymus,thymus,Mentha-type,FALSE
Thymus-type,thymus_type,Mentha-type,FALSE
Thymus/Mentha,thymus_mentha,Mentha-type,FALSE
Thymus/Mentha-type,thymus_mentha_type,Mentha-type,FALSE
Tilia,tilia,Tilia,FALSE
Tilia cordata,tilia_cordata,Tilia cordata-type,FALSE
Tilia cordata-type,tilia_cordata_type,Tilia cordata-type,FALSE
Tilia platyphyllos,tilia_platyphyllos,Tilia platyphyllos-type,FALSE
Tilia platyphyllos-type,tilia_platyphyllos_type,Tilia platyphyllos-type,FALSE
Tilia undiff.,tilia_undiff,Tilia,FALSE
Tofieldia,tofieldia,Tofieldia,FALSE
Tofieldia-type,tofieldia_type,Tofieldia,FALSE
Tofieldia pusilla,tofieldia_pusilla,Tofieldia,FALSE
Torilis,torilis,Apiaceae,FALSE
Torilis arvensis,torilis_arvensis,Torilis arvensis,FALSE
Torilis arvensis-type,torilis_arvensis_type,Falcaria-type,FALSE
Torilis japonica,torilis_japonica,Torilis japonica,FALSE
Torilis japonica-type,torilis_japonica_type,Torilis japonica,FALSE
Torilis nodosa,torilis_nodosa,Torilis nodosa,FALSE
Tozzia alpina,tozzia_alpina,Odontites-type,FALSE
Trachomitum,trachomitum,Trachomitum,FALSE
Trachycarpus fortunei,trachycarpus_fortunei,Trachycarpus fortunei,FALSE
Tribulus terrestris,tribulus_terrestris,Tribulus terrestris,FALSE
Trichophorum cespitosum,trichophorum_cespitosum,Scirpus-type,FALSE
Trientalis,trientalis,Trientalis europaea,FALSE
Trientalis-type,trientalis_type,Trientalis europaea,FALSE
Trientalis europaea,trientalis_europaea,Trientalis europaea,FALSE
Trifolium,trifolium,Trifolium-type,FALSE
Trifolium-type,trifolium_type,Trifolium-type,FALSE
Trifolium alpinum,trifolium_alpinum,Trifolium alpinum-type,FALSE
Trifolium alpinum-type,trifolium_alpinum_type,Trifolium alpinum-type,FALSE
Trifolium badium,trifolium_badium,Trifolium badium-type,FALSE
Trifolium badium-type,trifolium_badium_type,Trifolium badium-type,FALSE
Trifolium pallescens,trifolium_pallescens,Trifolium repens-type,FALSE
Trifolium pratense,trifolium_pratense,Trifolium pratense-type,FALSE
Trifolium pratense-type,trifolium_pratense_type,Trifolium pratense-type,FALSE
Trifolium repens,trifolium_repens,Trifolium repens-type,FALSE
Trifolium repens-type,trifolium_repens_type,Trifolium repens-type,FALSE
Trifolium spadiceum,trifolium_spadiceum,Trifolium badium-type,FALSE
Trifolium striatum-type,trifolium_striatum_type,Trifolium repens-type,FALSE
Trifolium undiff.,trifolium_undiff,Trifolium-type,FALSE
Trinia,trinia,Trinia glauca,FALSE
Trinia glauca,trinia_glauca,Trinia glauca,FALSE
Trinia glauca-type,trinia_glauca_type,Trinia glauca,FALSE
Tripolium pannonicum subsp. tripolium-type,tripolium_pannonicum_subsp_tripolium_type,Tripolium-type,FALSE
Triticum,triticum,Triticum-type,FALSE
Triticum-type,triticum_type,Triticum-type,FALSE
Triticum spelta-type,triticum_spelta_type,Triticum-type,FALSE
Triticum undiff.,triticum_undiff,Triticum-type,FALSE
Trollius,trollius,Trollius europaeus,FALSE
Trollius-type,trollius_type,Trollius europaeus,FALSE
Trollius europaeus,trollius_europaeus,Trollius europaeus,FALSE
Trollius europaeus-type,trollius_europaeus_type,Trollius europaeus,FALSE
Tsuga,tsuga,Tsuga,FALSE
Tsuga-type,tsuga_type,Tsuga,FALSE
Tsuga diversifolia-type,tsuga_diversifolia_type,Tsuga diversifolia-type,FALSE
Tsuga heterophylla,tsuga_heterophylla,Tsuga heterophylla,FALSE
Tuberaria,tuberaria,Tuberaria,FALSE
Turgenia-type,turgenia_type,Apiaceae,FALSE
Turgenia latifolia,turgenia_latifolia,Turgenia latifolia,FALSE
Turgenia latifolia-type,turgenia_latifolia_type,Turgenia latifolia,FALSE
Tussilago-type,tussilago_type,Tussilago-type,FALSE
Tussilago farfara,tussilago_farfara,Tussilago-type,FALSE
Ulex,ulex,Genista-type,FALSE
Ulex-type,ulex_type,Genista-type,FALSE
Ulex/Cytisus sect. Spartopsis,ulex_cytisus_sect_spartopsis,Genista-type,FALSE
Ulmus,ulmus,Ulmus/Zelkova,FALSE
Ulmus glabra,ulmus_glabra,Ulmus/Zelkova,FALSE
Ulmus laevis,ulmus_laevis,Ulmus/Zelkova,FALSE
Ulmus minor,ulmus_minor,Ulmus/Zelkova,FALSE
Ulmus.Zelkova,ulmus_zelkova,Ulmus/Zelkova,FALSE
Umbilicus rupestris,umbilicus_rupestris,Umbilicus-type,FALSE
Urtica,urtica,Urtica,FALSE
Urtica-type,urtica_type,Urtica,FALSE
Urtica cf. U. dioica,urtica_cf_u_dioica,Urtica,FALSE
Urtica dioica,urtica_dioica,Urtica dioica,FALSE
Urtica dioica-type,urtica_dioica_type,Urtica dioica-type,FALSE
Urtica membranacea-type,urtica_membranacea_type,Urtica dubia-type,FALSE
Urtica pilulifera,urtica_pilulifera,Urtica pilulifera,FALSE
Urtica undiff.,urtica_undiff,Urtica,FALSE
Urtica urens,urtica_urens,Urtica urens,FALSE
Urtica/Parietaria,urtica_parietaria,Urticaceae,FALSE
Urticaceae,urticaceae,Urticaceae,FALSE
Urticalean Rosids,urticalean_rosids,Urticaceae/Moraceae,FALSE
Vaccinioideae,vaccinioideae,Vaccinium,FALSE
Vaccinium,vaccinium,Vaccinium,FALSE
Vaccinium-type,vaccinium_type,Vaccinium-type,FALSE
Vaccinium myrtillus,vaccinium_myrtillus,Vaccinium,FALSE
Vaccinium oxycoccos,vaccinium_oxycoccos,Vaccinium,FALSE
Vaccinium sect. Oxycoccus,vaccinium_sect_oxycoccus,Vaccinium,FALSE
Valeriana,valeriana,Valeriana,FALSE
Valeriana-type,valeriana_type,Valerianaceae,FALSE
Valeriana cf. V. dioica,valeriana_cf_v_dioica,Valeriana,FALSE
Valeriana dioica,valeriana_dioica,Valeriana dioica,FALSE
Valeriana dioica-type,valeriana_dioica_type,Valeriana dioica,FALSE
Valeriana dioica subsp. simplicifolia,valeriana_dioica_subsp_simplicifolia,Valeriana dioica,FALSE
Valeriana excelsa subsp. sambucifolia-type,valeriana_excelsa_subsp_sambucifolia_type,Valeriana officinalis-type,FALSE
Valeriana officinalis,valeriana_officinalis,Valeriana officinalis-type,FALSE
Valeriana officinalis-type,valeriana_officinalis_type,Valeriana officinalis-type,FALSE
Valeriana tripteris-type,valeriana_tripteris_type,Valeriana montana-type,FALSE
Valerianella,valerianella,Valerianella,FALSE
Valerianella-type,valerianella_type,Valerianella,FALSE
Valerianella dentata,valerianella_dentata,Valerianella,FALSE
Valerianella locusta,valerianella_locusta,Valerianella,FALSE
Valerianoideae,valerianoideae,Valerianaceae,FALSE
Veratrum,veratrum,Veratrum,FALSE
Veratrum-type,veratrum_type,Veratrum,FALSE
Veratrum album,veratrum_album,Veratrum,FALSE
Verbascum,verbascum,Verbascum,FALSE
Verbascum-type,verbascum_type,Verbascum,FALSE
Verbena,verbena,Verbena officinalis,FALSE
Verbena officinalis,verbena_officinalis,Verbena officinalis,FALSE
Verbenaceae,verbenaceae,Verbenaceae,FALSE
Veronica,veronica,Veronica-type,FALSE
Veronica-type,veronica_type,Veronica-type,FALSE
Viburnum,viburnum,Viburnum,FALSE
Viburnum-type,viburnum_type,Viburnum,FALSE
Viburnum cf. V. opulus,viburnum_cf_v_opulus,Viburnum,FALSE
Viburnum lantana,viburnum_lantana,Viburnum lantana,FALSE
Viburnum lantana-type,viburnum_lantana_type,Viburnum lantana,FALSE
Viburnum opulus,viburnum_opulus,Viburnum opulus,FALSE
Viburnum opulus-type,viburnum_opulus_type,Viburnum opulus/V. tinus,FALSE
Viburnum tinus,viburnum_tinus,Viburnum tinus,FALSE
Viburnum undiff.,viburnum_undiff,Viburnum,FALSE
Vicia,vicia,Vicia-type,FALSE
Vicia-type,vicia_type,Vicia-type,FALSE
Vicia-type sensu stricto,vicia_type_sensu_stricto,Vicia-type,FALSE
Vicia cf. V. cracca,vicia_cf_v_cracca,Vicia-type,FALSE
Vicia cracca,vicia_cracca,Vicia-type,FALSE
Vicia cracca-type,vicia_cracca_type,Vicia-type,FALSE
Vicia faba,vicia_faba,Vicia faba,FALSE
Vicia faba-type,vicia_faba_type,Vicia faba,FALSE
Vicia sylvatica,vicia_sylvatica,Vicia-type,FALSE
Vicia sylvatica-type,vicia_sylvatica_type,Vicia-type,FALSE
Vicia/Lathyrus,vicia_lathyrus,Lathyrus/Vicia-type,FALSE
Vicia/Lathyrus-type,vicia_lathyrus_type,Lathyrus/Vicia-type,FALSE
Vincetoxicum,vincetoxicum,Vincetoxicum,FALSE
Viola,viola,Viola,FALSE
Viola arvensis,viola_arvensis,Viola tricolor-type,FALSE
Viola arvensis-type,viola_arvensis_type,Viola tricolor-type,FALSE
Viola canina-type,viola_canina_type,Viola odorata-type,FALSE
Viola riviniana,viola_riviniana,Viola odorata-type,FALSE
Viola tricolor,viola_tricolor,Viola tricolor-type,FALSE
Viola tricolor-type,viola_tricolor_type,Viola tricolor-type,FALSE
Violaceae,violaceae,Viola,FALSE
Viscum,viscum,Viscum,FALSE
Viscum album,viscum_album,Viscum,FALSE
Viscum album sensu lato,viscum_album_sensu_lato,Viscum,FALSE
Vitis,vitis,Vitis,FALSE
Vitis vinifera,vitis_vinifera,Vitis,FALSE
Xanthium,xanthium,Xanthium,FALSE
Xanthium-type,xanthium_type,Ambrosia/Xanthium,FALSE
Xanthium spinosum-type,xanthium_spinosum_type,Xanthium,FALSE
Xeranthemum,xeranthemum,Xeranthemum,FALSE
Zea,zea,Zea mays,FALSE
Zea mays,zea_mays,Zea mays,FALSE
Zelkova,zelkova,Ulmus/Zelkova,FALSE
Ziziphus,ziziphus,Zizyphus,FALSE
Zygophyllum,zygophyllum,Zygophyllum,FALSE
